"","X1","X","abr","precinct","address","pollname","abrprecincts","longitude","latitude","geocode_rating","clean_address"
"3733",3733,NA,"HIL","856","818 N Parsons Ave, Brandon, FL 33510","Cornerstone Baptist Church","HIL856",-82.28598,27.95137,"0","818 Parsons Ave Brandon FL 33510"
"3734",3734,NA,"HIL","857","1221 Victoria St, Brandon, FL 33510","Brandon Seventh Day Adventist Church","HIL857",-82.30198,27.94502,"0","1221 Victoria St Brandon FL 33510"
"3735",3735,NA,"HIL","858","502 E Sadie St, Brandon, FL 33510","Brandon Community Center","HIL858",-82.28195,27.94199,"0","502 Sadie St Brandon FL 33510"
"3736",3736,NA,"HIL","860","1310 S Kingsway Rd, Seffner, FL 33584","First United Methodist of Seffner","HIL860",-82.27756,27.98507,"0","1310 Kingsway Rd Seffner FL 33584"
"3737",3737,NA,"HIL","862","215 Sydney Washer Rd, Dover, FL 33527","Hillsborough County Fair Association","HIL862",-82.20293,27.94008,"10","215 Sydney Washer Rd Plant City FL 33527"
"3738",3738,NA,"HIL","863","106 Rolling Hills Blvd, Valrico, FL 33594","Fellowship Baptist Church","HIL863",-82.25,27.93886,"0","106 Rolling Hills Blvd Valrico FL 33594"
"3739",3739,NA,"HIL","867","215 Sydney Washer Rd, Dover, FL 33527","Hillsborough County Fair Association","HIL867",-82.20293,27.94008,"10","215 Sydney Washer Rd Plant City FL 33527"
"3740",3740,NA,"HIL","868","604 N Valrico Rd, Valrico, FL 33594","Holy Innocents Episcopal Church","HIL868",-82.25292,27.94777,"7","604 Valrico Rd Brandon FL 33594"
"3741",3741,NA,"HIL","869","1017 Kingsway Rd, Brandon, FL 33510","Bay Life Church","HIL869",-82.27753,27.95488,"0","1017 Kingsway Rd Brandon FL 33510"
"3742",3742,NA,"HIL","871","1310 S Kingsway Rd, Seffner, FL 33584","First United Methodist of Seffner","HIL871",-82.27756,27.98507,"0","1310 Kingsway Rd Seffner FL 33584"
"3743",3743,NA,"HIL","875","501 S Kingsway Rd, Seffner, FL 33584","Quest @ Kingsway Church","HIL875",-82.27777,27.99167,"0","501 Kingsway Rd Seffner FL 33584"
"3744",3744,NA,"HIL","876","1017 Kingsway Rd, Brandon, FL 33510","Bay Life Church","HIL876",-82.27753,27.95488,"0","1017 Kingsway Rd Brandon FL 33510"
"3745",3745,NA,"HIL","877","1017 Kingsway Rd, Brandon, FL 33510","Bay Life Church","HIL877",-82.27753,27.95488,"0","1017 Kingsway Rd Brandon FL 33510"
"3746",3746,NA,"HIL","879","3905 Orange St, Mango, FL 33550","Bay Area Church Of Christ","HIL879",-80.88603,28.72954,"22","NA Orange St Titusville FL 32754"
"3747",3747,NA,"HIL","883","10201 E US Highway 92, Tampa, FL 33610","Ironworkers Local No 397","HIL883",-82.35594,27.99596,"38","NA 92 US Hwy East Lake-Orient Park FL 33610"
"3748",3748,NA,"HIL","885","4450 County Road 579, Seffner, FL 33584","St. Francis of Assisi Catholic Church","HIL885",-82.30243,27.98718,"31","4450 579 Co Rd Mango FL 33584"
"3749",3749,NA,"HIL","887","11717 Clay Pit Rd, Seffner, FL 33584","Mango Recreation Center","HIL887",-82.29977,27.9887,"6","11717 Clay Pit Rd Mango FL 33584"
"3750",3750,NA,"HIL","889","1104 N Kingsway Rd, Seffner, FL 33584","Evans Park","HIL889",-82.27785,28.00992,"6","1104 Kingsway Rd Mango FL 33584"
"3751",3751,NA,"HIL","891","3310 Moores Lake Rd, Dover, FL 33527","First United Methodist Church of Dover","HIL891",-82.21988,27.99642,"0","3310 Moores Lake Rd Dover FL 33527"
"3752",3752,NA,"HIL","892","10650 McIntosh Rd, Thonotosassa, FL 33592","First Thonotosassa Missionary Baptist Church","HIL892",-82.24926,28.05196,"0","10650 McIntosh Rd Thonotosassa FL 33592"
"3753",3753,NA,"HIL","901","901 6th St SE, Ruskin, FL 33570","Ruskin Recreation Center","HIL901",-82.42714,27.71165,"0","901 6th St Ruskin FL 33570"
"3754",3754,NA,"HIL","902","901 6th St SE, Ruskin, FL 33570","Ruskin Recreation Center","HIL902",-82.42714,27.71165,"0","901 6th St Ruskin FL 33570"
"3755",3755,NA,"HIL","904","1900 Clubhouse Dr, Sun City Center, FL 33573","Kings Point Clubhouse - Studio","HIL904",-82.36514,27.71147,"0","1900 Clubhouse Dr Sun City Center FL 33573"
"3756",3756,NA,"HIL","905","901 6th St SE, Ruskin, FL 33570","Ruskin Recreation Center","HIL905",-82.42714,27.71165,"0","901 6th St Ruskin FL 33570"
"3757",3757,NA,"HIL","906","101 Trinity Lakes Dr, Sun City Center, FL 33573","Sun Towers","HIL906",-82.35573,27.71076,"0","101 Trinity Lakes Dr Sun City Center FL 33573"
"3758",3758,NA,"HIL","907","101 Trinity Lakes Dr, Sun City Center, FL 33573","Sun Towers","HIL907",-82.35573,27.71076,"0","101 Trinity Lakes Dr Sun City Center FL 33573"
"3759",3759,NA,"HIL","908","1900 Clubhouse Dr, Sun City Center, FL 33573","Kings Point Clubhouse Banquet Room","HIL908",-82.36514,27.71147,"0","1900 Clubhouse Dr Sun City Center FL 33573"
"3760",3760,NA,"HIL","909","1910 S Pebble Beach Blvd, Sun City Center, FL 33573","Sun City Center Community Hall","HIL909",-82.35311,27.69983,"0","1910 Pebble Beach Blvd Sun City Center FL 33573"
"3761",3761,NA,"HIL","911","1630 US Highway 41 S, Ruskin, FL 33570","South Hillsborough Elks Lodge # 2672","HIL911",-82.43796,27.70509,"34","1630 41 US Hwy Ruskin FL 33570"
"3762",3762,NA,"HIL","912","1630 US Highway 41 S, Ruskin, FL 33570","South Hillsborough Elks Lodge # 2672","HIL912",-82.43796,27.70509,"34","1630 41 US Hwy Ruskin FL 33570"
"3763",3763,NA,"HIL","913","5705 Hillsborough St, Wimauma, FL 33598","Wimauma Civic Center","HIL913",-82.30228,27.70912,"0","5705 Hillsborough St Wimauma FL 33598"
"3764",3764,NA,"HIL","914","13498 S US 301, Riverview, FL 33578","South Bay Church","HIL914",-80.60125,24.94519,"54","NA Old US 1 Hwy Islamorada, Village of Islands FL 33036"
"3765",3765,NA,"HIL","915","13498 S US 301, Riverview, FL 33578","South Bay Church","HIL915",-80.60125,24.94519,"54","NA Old US 1 Hwy Islamorada, Village of Islands FL 33036"
"3766",3766,NA,"HIL","916","13498 S US 301, Riverview, FL 33578","South Bay Church","HIL916",-80.60125,24.94519,"54","NA Old US 1 Hwy Islamorada, Village of Islands FL 33036"
"3767",3767,NA,"HIL","917","111 Alafia Church Rd, Lithia, FL 33547","Thatcher Civic Center","HIL917",-82.14564,27.74081,"15","111 Alafia Church Rd Wimauma-Riverview FL 33547"
"3768",3768,NA,"HIL","918","6420 Lithia Pinecrest Rd, Lithia, FL 33547","Life Church At Fishhawk","HIL918",-82.18345,27.85179,"8","6295 Lithia Pinecrest Rd Fish Hawk FL 33547"
"3769",3769,NA,"HIL","919","14747 Balm Wimauma Rd, Wimauma, FL 33598","Balm Civic Center","HIL919",-82.25473,27.76251,"5","14747 Balm Wimauma Rd Balm FL 33598"
"3770",3770,NA,"HIL","920","13498 S US 301, Riverview, FL 33578","South Bay Church","HIL920",-80.60125,24.94519,"54","NA Old US 1 Hwy Islamorada, Village of Islands FL 33036"
"3771",3771,NA,"HIL","921","1009 N Pebble Beach Blvd, Sun City Center, FL 33573","Sun City Center Florida Room","HIL921",-82.35246,27.71542,"0","1009 Pebble Beach Blvd Sun City Center FL 33573"
"3772",3772,NA,"HIL","922","5309 US HWY 41 N, Apollo Beach, FL 33572","Calvary Lutheran Church","HIL922",-82.42131,27.74229,"34","5309 41 US Hwy Apollo Beach FL 33572"
"3773",3773,NA,"HIL","923","5309 US HWY 41 N, Apollo Beach, FL 33572","Calvary Lutheran Church","HIL923",-82.42131,27.74229,"34","5309 41 US Hwy Apollo Beach FL 33572"
"3774",3774,NA,"HIL","924","5309 US HWY 41 N, Apollo Beach, FL 33572","Calvary Lutheran Church","HIL924",-82.42131,27.74229,"34","5309 41 US Hwy Apollo Beach FL 33572"
"3775",3775,NA,"HIL","925","1239 Del Webb Blvd, Sun City Center, FL 33573","St. Andrew Presbyterian Church","HIL925",-82.36307,27.71631,"2","1239 del Webb Blvd Sun City Center FL 33573"
"3776",3776,NA,"HIL","927","1010 American Eagle Blvd, Sun City Center, FL 33573","Freedom Plaza","HIL927",-82.36667,27.72213,"0","1010 American Eagle Blvd Sun City Center FL 33573"
"3777",3777,NA,"HIL","928","1807 Gangway Loop, Ruskin, FL 33570","Chulavista Landings","HIL928",-82.46121,27.70105,"0","1807 Gangway Loop Ruskin FL 33570"
"3778",3778,NA,"HIL","929","702 Del Webb Blvd W, Sun City Center, FL 33573","Trinity Baptist Church","HIL929",-82.36323,27.7123,"0","702 del Webb Blvd Sun City Center FL 33573"
"3779",3779,NA,"HIL","930","410 30th St SE, Ruskin, FL 33570","SouthShore Regional Service Center","HIL930",-82.3939,27.7199,"0","410 30th St Ruskin FL 33570"
"3780",3780,NA,"HIL","931","410 30th St SE, Ruskin, FL 33570","SouthShore Regional Service Center","HIL931",-82.3939,27.7199,"0","410 30th St Ruskin FL 33570"
"3781",3781,NA,"HIL","932","410 30th St SE, Ruskin, FL 33570","SouthShore Regional Service Center","HIL932",-82.3939,27.7199,"0","410 30th St Ruskin FL 33570"
"3782",3782,NA,"HIL","933","410 30th St SE, Ruskin, FL 33570","SouthShore Regional Service Center","HIL933",-82.3939,27.7199,"0","410 30th St Ruskin FL 33570"
"3783",3783,NA,"HIL","934","410 30th St SE, Ruskin, FL 33570","SouthShore Regional Service Center","HIL934",-82.3939,27.7199,"0","410 30th St Ruskin FL 33570"
"3784",3784,NA,"HIL","935","5309 US HWY 41 N, Apollo Beach, FL 33572","Calvary Lutheran Church","HIL935",-82.42131,27.74229,"34","5309 41 US Hwy Apollo Beach FL 33572"
"3785",3785,NA,"HIL","936","5309 US HWY 41 N, Apollo Beach, FL 33572","Calvary Lutheran Church","HIL936",-82.42131,27.74229,"34","5309 41 US Hwy Apollo Beach FL 33572"
"3786",3786,NA,"HIL","937","664 Golf And Sea Blvd, Apollo Beach, FL 33572","Apollo Beach Recreation Center","HIL937",-82.41106,27.76578,"2","601 Golf and Sea Blvd Apollo Beach FL 33572"
"3787",3787,NA,"HIL","938","9912 Indiana St, Gibsonton, FL 33534","First Baptist Church Of Gibsonton","HIL938",-82.38175,27.85231,"0","9912 Indiana St Gibsonton FL 33534"
"3788",3788,NA,"HIL","939","6414 Golf And Sea Blvd, Apollo Beach, FL 33572","Apollo Beach Campus of Bell Shoals Baptist Church","HIL939",-82.3975,27.77175,"0","6414 Golf and Sea Blvd Apollo Beach FL 33572"
"3789",3789,NA,"HIL","940","6219 Symmes Rd, Gibsonton, FL 33534","Gardenville Recreation Center","HIL940",-82.36824,27.83497,"6","7801 Symmes Rd Gibsonton FL 33534"
"3790",3790,NA,"HIL","941","664 Golf and Sea Blvd, Apollo Beach, FL 33572","Apollo Beach Recreation Center","HIL941",-82.41106,27.76578,"2","601 Golf and Sea Blvd Apollo Beach FL 33572"
"3791",3791,NA,"HIL","942","6219 Symmes Rd, Gibsonton, FL 33534","Gardenville Recreation Center","HIL942",-82.36824,27.83497,"6","7801 Symmes Rd Gibsonton FL 33534"
"3792",3792,NA,"HIL","943","9912 Indiana St, Gibsonton, FL 33534","First Baptist Church Of Gibsonton","HIL943",-82.38175,27.85231,"0","9912 Indiana St Gibsonton FL 33534"
"3793",3793,NA,"HIL","944","11525 Big Bend Rd, Riverview, FL 33579","South Shore United Methodist Church","HIL944",-82.30818,27.79224,"0","11525 Big Bend Rd Riverview FL 33579"
"3794",3794,NA,"HIL","945","9912 Indiana St, Gibsonton, FL 33534","First Baptist Church Of Gibsonton","HIL945",-82.38175,27.85231,"0","9912 Indiana St Gibsonton FL 33534"
"3795",3795,NA,"HIL","946","10221 Big Bend Rd, Riverview, FL 33578","The Alley at SouthShore","HIL946",-82.33883,27.79182,"2","9946 Big Bend Rd Riverview FL 33578"
"3796",3796,NA,"HIL","947","13011 Summerfield Blvd, Riverview, FL 33579","Summerfield Crossing Community Center","HIL947",-82.31865,27.80512,"0","13011 Summerfield Blvd Riverview FL 33579"
"3797",3797,NA,"HIL","948","1807 Gangway Loop, Ruskin, FL 33570","Chulavista Landings","HIL948",-82.46121,27.70105,"0","1807 Gangway Loop Ruskin FL 33570"
"3798",3798,NA,"HIL","949","11560 Ramble Creek Dr, Riverview, FL 33569","Rivercrest Clubhouse","HIL949",-82.31845,27.83348,"0","11560 Ramble Creek Dr Riverview FL 33569"
"3799",3799,NA,"HIL","950","14747 Balm Wimauma Rd, Wimauma, FL 33598","Balm Civic Center","HIL950",-82.25473,27.76251,"5","14747 Balm Wimauma Rd Balm FL 33598"
"3800",3800,NA,"HIL","951","12404 Boyette Rd, Riverview, FL 33569","Redeemer Presbyterian Church","HIL951",-82.29539,27.85363,"0","12404 Boyette Rd Riverview FL 33569"
"3801",3801,NA,"HIL","952","9840 Balm Riverview Rd, Riverview, FL 33569","YMCA Camp Cristina","HIL952",-82.31442,27.85295,"0","9840 Balm Riverview Rd Riverview FL 33569"
"3802",3802,NA,"HIL","953","11020 Park Dr, Riverview, FL 33569","Riverview Civic Center","HIL953",-82.3206,27.86465,"0","11020 Park Dr Riverview FL 33569"
"3803",3803,NA,"HIL","954","6605 Krycul Ave, Riverview, FL 33578","River of Life Christian Center","HIL954",-82.33097,27.88432,"0","6605 Krycul Ave Riverview FL 33578"
"3804",3804,NA,"HIL","955","10801 Desoto Rd, Riverview, FL 33578","Desoto Masonic Lodge #105","HIL955",-82.32462,27.87708,"0","10801 Desoto Rd Riverview FL 33578"
"3805",3805,NA,"HIL","956","12404 Boyette Rd, Riverview, FL 33569","Redeemer Presbyterian Church","HIL956",-82.29539,27.85363,"0","12404 Boyette Rd Riverview FL 33569"
"3806",3806,NA,"HIL","957","6605 Krycul Ave, Riverview, FL 33578","River of Life Christian Center","HIL957",-82.33097,27.88432,"0","6605 Krycul Ave Riverview FL 33578"
"3807",3807,NA,"HIL","958","11525 Big Bend Rd, Riverview, FL 33579","South Shore United Methodist Church","HIL958",-82.30818,27.79224,"0","11525 Big Bend Rd Riverview FL 33579"
"3808",3808,NA,"HIL","959","7504 Riverview Dr, Riverview, FL 33578","Riverview Memorial VFW Post #8108","HIL959",-82.34491,27.8646,"6","NA Riverview Dr Riverview FL 33578"
"3809",3809,NA,"HIL","960","7504 Riverview Dr, Riverview, FL 33578","Riverview Memorial VFW Post #8108","HIL960",-82.34491,27.8646,"6","NA Riverview Dr Riverview FL 33578"
"3810",3810,NA,"HIL","961","3015 S 75th St, Tampa, FL 33619","Causeway Baptist Church","HIL961",-82.37192,27.91987,"17","3015 75th St Palm River-Clair Mel FL 33619"
"3811",3811,NA,"HIL","962","8626 US Highway 301 S, Riverview, FL 33578","First Baptist Church of Riverview","HIL962",-82.32672,27.86642,"36","8601 301 US Hwy Riverview FL 33578"
"3812",3812,NA,"HIL","963","3015 S 75th St, Tampa, FL 33619","Causeway Baptist Church","HIL963",-82.37192,27.91987,"17","3015 75th St Palm River-Clair Mel FL 33619"
"3813",3813,NA,"HIL","964","6605 Krycul Ave, Riverview, FL 33578","River of Life Christian Center","HIL964",-82.33097,27.88432,"0","6605 Krycul Ave Riverview FL 33578"
"3814",3814,NA,"HIL","965","8701 Progress Blvd, Tampa, FL 33619","Progress Village Civic Center","HIL965",-82.36047,27.89926,"19","8700 Progress Blvd Palm River-Clair Mel FL 33619"
"3815",3815,NA,"HIL","966","3015 S 75th St, Tampa, FL 33619","Causeway Baptist Church","HIL966",-82.37192,27.91987,"17","3015 75th St Palm River-Clair Mel FL 33619"
"3816",3816,NA,"HIL","967","7001 12th Ave S, Tampa, FL 33619","Blessed Sacrament Catholic Church","HIL967",-82.37792,27.93708,"21","7001 12th Ave Palm River-Clair Mel FL 33619"
"3817",3817,NA,"HIL","968","7625 Palm River Rd, Tampa, FL 33619","78th Street Community Library","HIL968",-82.3723,27.94103,"17","7625 Palm River Rd Palm River-Clair Mel FL 33619"
"3818",3818,NA,"HIL","969","7001 12th Ave S, Tampa, FL 33619","Blessed Sacrament Catholic Church","HIL969",-82.37792,27.93708,"21","7001 12th Ave Palm River-Clair Mel FL 33619"
"3819",3819,NA,"HIL","970","7001 12th Ave S, Tampa, FL 33619","Blessed Sacrament Catholic Church","HIL970",-82.37792,27.93708,"21","7001 12th Ave Palm River-Clair Mel FL 33619"
"3820",3820,NA,"HIL","971","1301 S 78th St, Tampa, FL 33619","House of Prayer Eternal Ministries","HIL971",-82.36877,27.93674,"17","1301 78th St Palm River-Clair Mel FL 33619"
"3821",3821,NA,"HIL","972","8701 Progress Blvd, Tampa, FL 33619","Progress Village Civic Center","HIL972",-82.36047,27.89926,"19","8700 Progress Blvd Palm River-Clair Mel FL 33619"
"3822",3822,NA,"HIL","973","5415 Palm River Rd, Tampa, FL 33619","Bell Shoals Baptist Church-Palm River Campus","HIL973",-82.39547,27.94297,"17","5415 Palm River Rd Palm River-Clair Mel FL 33619"
"3823",3823,NA,"HIL","974","5415 Palm River Rd, Tampa, FL 33619","Bell Shoals Baptist Church-Palm River Campus","HIL974",-82.39547,27.94297,"17","5415 Palm River Rd Palm River-Clair Mel FL 33619"
"3824",3824,NA,"HIL","979","11560 Ramble Creek Dr, Riverview, FL 33569","Rivercrest Clubhouse","HIL979",-82.31845,27.83348,"0","11560 Ramble Creek Dr Riverview FL 33569"
"3825",3825,NA,"HIL","980","13011 Summerfield Blvd, Riverview, FL 33579","Summerfield Crossing Community Center","HIL980",-82.31865,27.80512,"0","13011 Summerfield Blvd Riverview FL 33579"
"3826",3826,NA,"HIL","981","13011 Summerfield Blvd, Riverview, FL 33579","Summerfield Crossing Community Center","HIL981",-82.31865,27.80512,"0","13011 Summerfield Blvd Riverview FL 33579"
"3827",3827,NA,"HIL","982","13011 Summerfield Blvd, Riverview, FL 33579","Summerfield Crossing Community Center","HIL982",-82.31865,27.80512,"0","13011 Summerfield Blvd Riverview FL 33579"
"3828",3828,NA,"HIL","983","6605 Krycul Ave, Riverview, FL 33578","River of Life Christian Center","HIL983",-82.33097,27.88432,"0","6605 Krycul Ave Riverview FL 33578"
"3829",3829,NA,"HIL","999","601 E Kennedy Blvd, Tampa, FL 33602","County Center","HIL999",-82.45537,27.94847,"0","601 Kennedy Blvd Tampa FL 33602"
"3830",3830,NA,"HOL","1","1580 Highway 90, Ponce de Leon, FL 32455","Ponce de Leon Town Hall","HOL01",-85.93139,30.73089,"15","1580 90 US Hwy Ponce de Leon FL 32455"
"3831",3831,NA,"HOL","2","1652 N. Highway 81, Westville, FL 32464","Pine Log Volunteer Fire Dept.","HOL02",-85.95781,30.909,"24","1652 81 Hwy West Holmes FL 32464"
"3832",3832,NA,"HOL","3","1243 Highway 179A, Westville, FL 32464","New Hope Volunteer Fire Dept.","HOL03",-85.87679,30.95343,"20","1243 179A Co Rd West Holmes FL 32464"
"3833",3833,NA,"HOL","4","2767 Highway 160, Bonifay, FL 32425","Bethlehem School Choral Suite","HOL04",-85.73359,30.92449,"17","NA 160 Co Rd Bonifay FL 32425"
"3834",3834,NA,"HOL","5","2141 Tobe Retherford Road, Bonifay, FL 32425","Gritney Volunteer Fire Dept.","HOL05",-85.81696,30.83003,"0","2141 Tobe Retherford Rd Bonifay FL 32425"
"3835",3835,NA,"HOL","6","3467 Skipper Avenue, Bonifay, FL 32425","Noma Community Center","HOL06",-85.62178,30.98082,"7","3462 Skipper Ave Noma FL 32425"
"3836",3836,NA,"HOL","7","1173 E. Highway 90, Bonifay, FL 32425","Holmes County Agriculture Center","HOL07",-85.69906,30.78951,"17","1173 90 US Hwy Bonifay FL 32425"
"3837",3837,NA,"HOL","8","1173 E. Highway 90, Bonifay, FL 32425","Holmes County Agriculture Center","HOL08",-85.69906,30.78951,"17","1173 90 US Hwy Bonifay FL 32425"
"3838",3838,NA,"IND","1","2250 Indian Creek Blvd, Vero Beach 32966","Indian River Estates","IND01",-80.48171,27.64129,"0","2250 Indian Creek Blvd West Vero Corridor FL 32966"
"3839",3839,NA,"IND","2","21 S Cypress St, Fellsmere 32948","Fellsmere City Council Chambers","IND02",-80.60354,27.76687,"0","21 Cypress St Fellsmere FL 32948"
"3840",3840,NA,"IND","3","21 S Cypress St, Fellsmere 32948","Fellsmere City Council Chambers","IND03",-80.60354,27.76687,"0","21 Cypress St Fellsmere FL 32948"
"3841",3841,NA,"IND","4","2250 Indian Creek Blvd, Vero Beach 32966","Indian River Estates","IND04",-80.48171,27.64129,"0","2250 Indian Creek Blvd West Vero Corridor FL 32966"
"3842",3842,NA,"IND","5","6850 81st St, Vero Beach 32967","Liberty Magnet School","IND05",-80.46675,27.74137,"0","6850 81st St Vero Beach FL 32967"
"3843",3843,NA,"IND","6","13075 US Hwy 1, Sebastian 32958","St Sebastian Catholic Church","IND06",-80.48301,27.83427,"30","13075 1 US Hwy Sebastian FL 32958"
"3844",3844,NA,"IND","7","13075 US Hwy 1, Sebastian 32958","St Sebastian Catholic Church","IND07",-80.48301,27.83427,"30","13075 1 US Hwy Sebastian FL 32958"
"3845",3845,NA,"IND","8","807 Louisiana Ave, Sebastian 32958","American Legion Hall Post 189","IND08",-80.4699,27.80805,"0","807 Louisiana Ave Sebastian FL 32958"
"3846",3846,NA,"IND","9","731 S Fleming St, Sebastian 32958","Sebastian Elks Lodge No. 2714","IND09",-80.48365,27.79064,"0","731 Fleming St Sebastian FL 32958"
"3847",3847,NA,"IND","10","190 Day Dr, Sebastian 32958","Sebastian Christian Church","IND10",-80.46404,27.76485,"0","190 Day Dr Sebastian FL 32958"
"3848",3848,NA,"IND","11","190 Day Dr, Sebastian 32958","Sebastian Christian Church","IND11",-80.46404,27.76485,"0","190 Day Dr Sebastian FL 32958"
"3849",3849,NA,"IND","12","6850 81st St , Vero Beach 32967","Liberty Magnet School","IND12",-80.46675,27.74137,"0","6850 81st St Vero Beach FL 32967"
"3850",3850,NA,"IND","13","3250 67th St, Vero Beach 32967","Realtors Association IRC","IND13",-80.41906,27.7152,"2","NA 67th St Winter Beach FL 32967"
"3851",3851,NA,"IND","14","6001 Hwy A1A, Vero Beach 32963","Indian River Shores Community Center","IND14",-80.36752,27.68321,"15","6001 A1A State Hwy Indian River Shores FL 32963"
"3852",3852,NA,"IND","15","6001 Hwy A1A, Vero Beach 32963","Indian River Shores Community Center","IND15",-80.36752,27.68321,"15","6001 A1A State Hwy Indian River Shores FL 32963"
